id,name,url,status,linked_definitions,url_slug,subscription,has_qc_code,keywords,market_factors,instruments,regions,rebalancing,complexity,confidence,crisis_hedge,paper_perf,paper_vol,paper_sharpe,paper_max_dd,paper_start,paper_end,oos_perf_inception,oos_vol_inception,oos_sharpe_inception,oos_max_dd,oos_start,oos_end,correlation,linear_issue,notes
#1119,Informative Price Pressure During Pre-FOMC Days,https://quantpedia.com/strategies/informative-price-pressure-during-pre-fomc-days,,,informative-price-pressure-during-pre-fomc-days,Premium,Yes,market timing; seasonality; reversal,Equities,Futures; ETFs; Funds; CFDs,United States,Yearly,Simple,Moderate,No,15.48,,,,1996.0,2021.0,4.9,4.69886383688865,1.0428052759333697,-6.770197516547416,2002.0,2025.0,0.5091701517262601,,
#1120,Righ-Tail vs. Left Tail Stock Picking Strategy in China,https://quantpedia.com/strategies/righ-tail-vs-left-tail-stock-picking-strategy-in-china,,,righ-tail-vs-left-tail-stock-picking-strategy-in-china,Premium,Yes,equity long short; factor investing; sentiment trading; sentiment; stock picking,Equities,Stocks,China,Monthly,Complex,Strong,Unknown,17.46,14.49,1.2,,2006.0,2019.0,,,,,,,,,
#1121,Similar-Attention Stocks Effect in Chinese Stocks,https://quantpedia.com/strategies/similar-attention-stocks-effect-in-chinese-stocks,,,similar-attention-stocks-effect-in-chinese-stocks,Premium,Yes,reversal; sentiment; sentiment trading; stock picking; equity long short,Equities,Stocks,China,Monthly,Complex,Strong,Unknown,30.3,4.39,6.9,,2000.0,2023.0,,,,,,,,,
#1122,Volatility-Scaled Momentum in Cryptocurrencies,https://quantpedia.com/strategies/volatility-scaled-momentum-in-cryptocurrencies,,,volatility-scaled-momentum-in-cryptocurrencies,Premium,Yes,cryptocurrencies; volatility effect; momentum,Crypto,Crypto,Global,Weekly,Complex,Strong,No,12.05,10.0,1.21,,2016.0,2022.0,,,,,,,,,
#1123,Switching Between Momentum and Reversal Strategies in Equities,https://quantpedia.com/strategies/switching-between-momentum-and-reversal-strategies-in-equities,,,switching-between-momentum-and-reversal-strategies-in-equities,Premium,Yes,factor investing; factor allocation; equity long short; stock picking; rotational system; reversal; momentum,Equities,Stocks,United States,Monthly,Complex,Strong,Partially,13.08,23.36,0.56,,1940.0,2023.0,20.0,37.39792793715856,0.5347889870692011,-48.99567812815263,2000.0,2025.0,-0.02485180540188,,
#1124,Seasonal Front-Running in Country ETFs,https://quantpedia.com/strategies/seasonal-front-running-in-country-etfs,,,seasonal-front-running-in-country-etfs,Prime,Yes,country picking; factor investing; rotational system; seasonality; smart beta,Equities,ETFs,Global,Monthly,Moderate,Strong,No,9.92,19.18,0.52,-55.12,2000.0,2025.0,7.0,21.89164845429549,0.3197566421100869,-62.094976552971616,2000.0,2025.0,0.8246098403739904,,
#1125,Piotroski's F-Score in the Chinese Stock Market,https://quantpedia.com/strategies/piotroskis-f-score-in-the-chinese-stock-market,,,piotroskis-f-score-in-the-chinese-stock-market,Premium,Yes,fundamental analysis; factor investing; equity long short; smart beta; stock picking; value,Equities,Stocks,China,Monthly,Very Complex,Strong,No,6.42,9.21,0.7,,2000.0,2024.0,,,,,,,,,
#1126,Pre-ECB Drift Strategy,https://quantpedia.com/strategies/pre-ecb-drift-strategy,,,pre-ecb-drift-strategy,Prime,Yes,market timing; seasonality,Equities,ETFs; Futures; CFDs,Europe,Daily,Simple,Strong,No,3.63,5.16,0.7,-11.96,2003.0,2025.0,1.3,5.748669746631249,0.2261392734835406,-21.89442853515322,1998.0,2025.0,0.1562166605425465,,
#1127,Short-Term Correlated Stress Reversal Trading,https://quantpedia.com/strategies/short-term-correlated-stress-reversal-trading,,,short-term-correlated-stress-reversal-trading,Premium,Yes,market timing; reversal,Equities,ETFs; Futures; CFDs,United States,Daily,Moderate,Strong,Partially,6.48,8.89,0.73,-19.56,2004.0,2025.0,5.7,8.996452956578638,0.6335830385054019,-24.327072667959527,2006.0,2025.0,0.6349196579232186,,
#1128,Industry-Based Long-Only Trend-Following,https://quantpedia.com/strategies/industry-based-long-only-trend-following,,,industry-based-long-only-trend-following,Prime,Yes,momentum; trend-following; sector picking; market timing,Equities,ETFs,United States,Daily,Complex,Strong,No,7.7,13.7,0.56,-24.0,1926.0,2024.0,6.3,19.93944194134806,0.3159566861766478,-54.94525100187386,2000.0,2025.0,0.704191553456624,,
#1129,Overnight Volume Shock Strategy,https://quantpedia.com/strategies/overnight-volume-shock-strategy,,,overnight-volume-shock-strategy,Premium,Yes,volume effect; liquidity risk premium; stock picking; equity long short; machine learning,Equities,Stocks,United States,Intraday,Complex,Strong,No,16.03,16.03,1.0,,2000.0,2016.0,12.4,14.671441202178269,0.8451794086976931,-29.964221867108154,2000.0,2025.0,0.5381348044668018,,
#1130,"Auctions, Macro-Economic Announcements, and Abnormal Returns",https://quantpedia.com/strategies/auctions-macro-economic-announcements-and-abnormal-returns,,,auctions-macro-economic-announcements-and-abnormal-returns,Premium,Yes,FX anomaly; carry trade; liquidity risk premium; market timing; seasonality,Currencies,Futures; Forwards; CFDs; Swaps,Global,Daily,Simple,Strong,No,2.39,,,,2000.0,2023.0,,,,,,,,,
#1131,Catching Crypto Trends,https://quantpedia.com/strategies/catching-crypto-trends,,,catching-crypto-trends,Premium,Yes,cryptocurrencies; trend-following; momentum; rotational system,Crypto,Crypto,Global,Daily,Complex,Strong,No,18.0,9.0,2.0,-12.0,2015.0,2025.0,8.6,45.38681957057608,0.1894823228718875,-58.27753279919037,2019.0,2025.0,-0.0010446388588972,,
#1132,"Intraday, Overnight and Macro-Economic Announcement Effect in FX Carry",https://quantpedia.com/strategies/intraday-overnight-and-macro-economic-announcement-effect-in-fx-carry,,,intraday-overnight-and-macro-economic-announcement-effect-in-fx-carry,Premium,Yes,carry trade; FX anomaly; seasonality; market timing; forex system,Currencies,Swaps; Forwards; Futures; CFDs,Global,Intraday,Complex,Strong,Unlikely,10.47,19.0,0.55,,1999.0,2023.0,,,,,,,,,
#1133,Second-minus-First Spreading Returns Strategy,https://quantpedia.com/strategies/second-minus-first-spreading-returns-strategy,,,second-minus-first-spreading-returns-strategy,Premium,Yes,factor investing; momentum; reversal; spread trading; rotational system,Commodities,Futures; CFDs,Global,Weekly,Complex,Strong,Partially,7.62,5.36,1.42,,1980.0,2022.0,,,,,,,,,
#1134,Reversal in Low Abnormal Volatility Portfolios,https://quantpedia.com/strategies/reversal-in-low-abnormal-volatlity-portfolios,,,reversal-in-low-abnormal-volatlity-portfolios,Premium,Yes,equity long short; factor investing; momentum; reversal; stock picking; volatility effect,Equities,Stocks,United States,Monthly,Complex,Strong,Unknown,14.25,21.8,0.65,,1996.0,2024.0,,,,,,,,,
#1135,Time Series Momentum in China,https://quantpedia.com/strategies/time-series-momentum-in-china,,,time-series-momentum-in-china,Premium,No,trend-following; momentum; diversification; asset class picking,Equities; Commodities; Bonds,Futures; CFDs,China,Monthly,Complex,Strong,Partially,16.24,18.51,0.88,-22.63,1999.0,2019.0,,,,,,,,,
#1136,Twitter Follower Growth,https://quantpedia.com/strategies/twitter-follower-growth,,,twitter-follower-growth,Premium,No,alternative data; equity long short; factor investing; growth stocks; momentum; sentiment; sentiment trading; stock picking,Equities,Stocks,United States,Daily,Very Complex,Strong,No,12.3,5.91,2.08,-5.0,2020.0,2023.0,,,,,,,,,
#1137,Generative AI and Fundamentals-Based Exchange Rate Forecasting,https://quantpedia.com/strategies/generative-ai-and-fundamentals-based-exchange-rate-forecasting,,,generative-ai-and-fundamentals-based-exchange-rate-forecasting,Premium,No,alternative data; carry trade; forex system; fundamental analysis; FX anomaly; machine learning,Currencies,Forwards; Futures; CFDs,Global,Monthly,Very Complex,Strong,No,4.354,7.335,0.59,,2000.0,2024.0,,,,,,,,,
#1138,The Intersection of Expected Returns,https://quantpedia.com/strategies/the-intersection-of-expected-returns,,,the-intersection-of-expected-returns,Premium,Yes,accruals effect; equity long short; factor investing; momentum in stocks; reversal; stock picking; value; volatility effect; fundamental analysis,Equities,Stocks,United States,Monthly,Very Complex,Strong,Unknown,9.74,14.98,0.65,,1956.0,2022.0,,,,,,,,,
#1139,Market Timing Nifty 50 Index using S&P500 daily performance,https://quantpedia.com/strategies/market-timing-nifty-50-index-using-sp500-daily-performance,,,market-timing-nifty-50-index-using-sp500-daily-performance,Premium,Yes,momentum; sentiment; market timing; trend-following,Equities,Futures; CFDs; ETFs,India,Daily,Simple,Weak,No,94.0,,,,2008.0,2025.0,,,,,,,,,
#1140,U.S. Presidential Election Results Impact the Size Premium,https://quantpedia.com/strategies/us-presidential-election-results-impact-the-size-premium,,,us-presidential-election-results-impact-the-size-premium,Prime,Yes,small cap; factor investing; market timing; stock picking; seasonality; sentiment; sentiment trading,Equities,Stocks,United States,Yearly,Simple,Weak,No,30.15,27.64,1.09,,1963.0,2024.0,,,,,,,,,
#1141,Short-term Reversal Factor in REITs,https://quantpedia.com/strategies/short-term-reversal-factor-in-reits,,,short-term-reversal-factor-in-reits,Premium,Yes,factor investing; reversal; equity long short,REITs,Stocks,United States,Monthly,Complex,Strong,No,10.43,11.88,0.88,,1987.0,2023.0,4.1,15.302324273131354,0.2679331536058872,-32.6974331466667,2000.0,2025.0,0.1421478160463362,,
#1142,Quality Factor in REITs,https://quantpedia.com/strategies/quality-factor-in-reits,,,quality-factor-in-reits,Premium,Yes,factor investing; fundamental analysis; equity long short,REITs,Stocks,United States,Monthly,Complex,Strong,Partially,6.42,13.0,0.49,,1987.0,2023.0,,,,,,,,,
#1143,The Wikipedia Effect,https://quantpedia.com/strategies/the-wikipedia-effect,,,the-wikipedia-effect,Premium,No,alternative data; equity long short; factor investing; momentum; sentiment; stock picking,Equities,Stocks,United States,Weekly,Very Complex,Strong,No,6.5,6.0,1.08,-8.9,2016.0,2023.0,,,,,,,,,
#1144,The Implications of Investor Attention for Price and Earnings Momentum,https://quantpedia.com/strategies/the-implications-of-investor-attention-for-price-and-earnings-momentum,,,the-implications-of-investor-attention-for-price-and-earnings-momentum,Premium,No,momentum; momentum in stocks; earnings announcement; sentiment; sentiment trading; stock picking; fundamental analysis,Equities,Stocks,United States,Monthly,Very Complex,Strong,No,14.99,27.14,0.55,,1967.0,2022.0,,,,,,,,,
#1145,Multifractal Crypto Strategy,https://quantpedia.com/strategies/multifractal-crypto-strategy,,,multifractal-crypto-strategy,Premium,No,cryptocurrencies; volatility effect; machine learning; momentum; market timing; sentiment trading; trend-following,Crypto,Crypto,Global,Intraday,Very Complex,Strong,No,68.2,29.27,2.33,,2021.0,2023.0,,,,,,,,,
#1146,First Month of a Quarter Positively Predicts the Second Month's Return,https://quantpedia.com/strategies/first-month-of-a-quarter-positively-predicts-the-second-months-return,,,first-month-of-a-quarter-positively-predicts-the-second-months-return,Premium,Yes,market timing,Equities,ETFs; Futures; CFDs,United States,Monthly,Simple,Strong,No,8.32,22.49,0.37,,1926.0,2023.0,,,,,,,,,
#1147,A Dual Approach For VIX ETNs Trading,https://quantpedia.com/strategies/a-dual-approach-for-vix-etns-trading,,,a-dual-approach-for-vix-etns-trading,Premium,Yes,volatility premium; market timing; volatility effect,Equities,ETFs,United States,Daily,Simple,Strong,Partially,16.3,16.4,0.99,-31.0,2008.0,2025.0,10.5,11.903546787044965,0.8820900348312579,-19.456510964426897,2011.0,2025.0,0.4267858452553217,,
#1148,Pre-Announcement Drift Strategy in Foreign Central Banks,https://quantpedia.com/strategies/pre-announcement-drift-strategy-in-foreign-central-banks,,,pre-announcement-drift-strategy-in-foreign-central-banks,Premium,Yes,market timing; seasonality,Equities,ETFs,Japan; Europe,Daily,Simple,Strong,No,3.06,4.6,0.67,-20.38,2010.0,2025.0,,,,,,,,,
#1149,Mispricing as a Short-Term Excess Return,https://quantpedia.com/strategies/mispricing-as-a-short-term-excess-return,,,mispricing-as-a-short-term-excess-return,Premium,No,machine learning; reversal; stock picking; liquidity risk premium; equity long short,Equities,Stocks,United States,Monthly,Very Complex,Strong,No,23.48,17.95,1.31,,1968.0,2022.0,,,,,,,,,
#1150,Congressional Effect,https://quantpedia.com/strategies/congressional-effect,,,congressional-effect,Premium,Yes,market timing; seasonality,Equities,ETFs; Futures; CFDs,United States,Daily,Moderate,Strong,Partially,5.3,,,,1897.0,2000.0,,,,,,,,,
#1151,High Trend Strategy,https://quantpedia.com/strategies/high-trend-strategy,,,high-trend-strategy,Premium,Yes,asset class picking; market timing; trend-following,Equities; Bonds; Commodities; REITs,ETFs,Global,Monthly,Simple,Strong,No,12.51,8.18,1.53,-10.79,1926.0,2019.0,5.2,7.93000162208382,0.6557375707867209,-22.955519880565056,2010.0,2025.0,0.2488548006852806,,
#1152,Tech Conference Return Drift Strategy,https://quantpedia.com/strategies/tech-conference-return-drift-strategy,,,tech-conference-return-drift-strategy,Premium,Yes,alternative data; growth stocks; market timing; stock picking,Equities,Stocks,United States,Daily,Simple,Strong,No,6.67,6.88,0.97,-12.78,2011.0,2025.0,,,,,,,,,
#1153,Investment Base Pairs Futures Strategies,https://quantpedia.com/strategies/investment-base-pairs-futures-strategies,,,investment-base-pairs-futures-strategies,Premium,No,factor investing; momentum; pairs trading; value; carry trade; diversification; asset class picking; spread trading,Equities; Commodities; Bonds; Currencies,Futures,Global,Monthly,Very Complex,Strong,Unknown,10.4,,,,1985.0,2023.0,,,,,,,,,
#1154,Trading Theta: A Strategy Exploiting Time Decay,https://quantpedia.com/strategies/trading-theta-a-strategy-exploiting-time-decay,,,trading-theta-a-strategy-exploiting-time-decay,Premium,No,arbitrage; equity long short; factor investing; volatility effect; volatility premium,Equities,Options; Futures; ETFs,United States,Daily,Very Complex,Strong,No,20.04,,,,2010.0,2022.0,,,,,,,,,
#1155,Insider Trading Signal Forecasts Anomaly Returns,https://quantpedia.com/strategies/insider-trading-signal-forecasts-anomaly-returns,,,insider-trading-signal-forecasts-anomaly-returns,Premium,No,insiders trading effect; momentum; sentiment; stock picking; factor investing; factor allocation; fundamental analysis; equity long short; sentiment trading,Equities,Stocks,United States,Quarterly,Very Complex,Strong,No,31.22,26.13,1.19,,1986.0,2019.0,,,,,,,,,
#1156,Lottery Effect in Cryptocurrencies,https://quantpedia.com/strategies/lottery-effect-in-cryptocurrencies,,,lottery-effect-in-cryptocurrencies,Premium,Yes,cryptocurrencies; sentiment; sentiment trading; reversal,Crypto,Crypto,Global,Weekly,Moderate,Strong,No,28.08,66.86,0.42,,2017.0,2024.0,,,,,,,,,
#1157,Return Dispersion Dynamic Momentum Strategy,https://quantpedia.com/strategies/return-dispersion-dynamic-momentum-strategy,,,return-dispersion-dynamic-momentum-strategy,Premium,Yes,momentum; momentum in stocks; reversal; factor investing; market timing; stock picking; rotational system; factor allocation; equity long short,Equities,Stocks,United States,Monthly,Complex,Strong,Partially,12.68,13.26,0.96,,1927.0,2023.0,,,,,,,,,
#1158,Fundamental Growth Index Strategy,https://quantpedia.com/strategies/fundamental-growth-index-strategy,,,fundamental-growth-index-strategy,Premium,Yes,fundamental analysis; growth stocks; factor investing; stock picking,Equities,Stocks,United States,Yearly,Complex,Strong,No,12.4,16.5,0.75,,1969.0,2024.0,16.8,20.9193451827146,0.8030844107817311,-45.08840567391606,2008.0,2025.0,0.9428212889998574,,
#1159,Momentum and Skewness in Currency Returns,https://quantpedia.com/strategies/momentum-and-skewness-in-currency-returns,,,momentum-and-skewness-in-currency-returns,Premium,Yes,momentum; FX anomaly; volatility effect; trend-following; forex system,Currencies,Futures; Forwards; CFDs,Global,Monthly,Complex,Strong,Unknown,2.28,3.51,0.65,,2000.0,2024.0,,,,,,,,,
#1160,Geo-Informed Equity Signals,https://quantpedia.com/strategies/geo-informed-equity-signals,,,geo-informed-equity-signals,Premium,Yes,alternative data; country picking; factor investing; machine learning; momentum,Equities,ETFs,Global,Weekly,Very Complex,Strong,No,25.22,25.78,0.98,-24.9,2021.0,2024.0,,,,,,,,,
#1161,The Fourth-Quarter Earnings Effect,https://quantpedia.com/strategies/the-fourth-quarter-earnings-effect,,,the-fourth-quarter-earnings-effect,Premium,Yes,earnings announcement; equity long short; fundamental analysis; reversal; seasonality; trading earnings,Equities,Stocks,United States,Monthly,Very Complex,Strong,Unknown,16.27,34.68,0.47,,1989.0,2023.0,,,,,,,,,
#1162,Relief Factor in the Cross-Section of Stocks,https://quantpedia.com/strategies/relief-factor-in-the-cross-section-of-stocks,,,relief-factor-in-the-cross-section-of-stocks,Premium,Yes,reversal; factor investing; stock picking; equity long short,Equities,Stocks,United States,Monthly,Complex,Strong,No,10.39,13.66,0.76,,1963.0,2022.0,5.7,9.31984524751332,0.6115981380185309,-23.115261155296484,2000.0,2025.0,-0.0715356889069577,,
